Name,Rating,Position,PAC,SHO,PAS,DRI,DEF,PHY,Total_stats,PMD,Nacionalidad,Liga,Club
Stokes,60,CB,42,36,53,52,59,66,308,51.33,England,EFL League Two,Barrow
McDonnell,60,CDM,54,52,59,58,54,66,343,57.17,Republic of Ireland,SSE Airtricity PD,Bohemians
Hunter,60,LM,76,56,57,63,47,50,349,58.17,England,EFL League Two,Accrington
Coote,60,CAM,73,59,57,63,39,46,337,56.17,Scotland,SSE Airtricity PD,Shelbourne
Ainley,60,CAM,69,54,57,64,54,44,342,57.00,England,EFL League Two,Grimsby Town
Luo Xin,60,LB,58,45,53,56,58,74,344,57.33,China PR,CSL,Nantong Zhiyun FC
Feely,60,CB,57,38,53,52,58,69,327,54.50,Republic of Ireland,EFL League Two,Barrow
Talbot,60,GK,61,58,59,61,43,55,337,56.17,Republic of Ireland,SSE Airtricity PD,Bohemians
Coughlan,60,ST,71,59,53,60,24,65,332,55.33,Republic of Ireland,EFL League Two,Fleetwood Town
Al Ibrahim,60,CAM,64,57,56,63,39,56,335,55.83,Saudi Arabia,ROSHN Saudi League,Al Kholood
Rose,60,CDM,71,47,54,59,56,68,355,59.17,Australia,A-League,Macarthur FC
Bi Jinhao,60,CB,52,58,55,56,55,75,351,58.50,China PR,CSL,Shandong Taishan
Yin Hongbo,60,RM,61,53,60,60,52,60,346,57.67,China PR,CSL,Meizhou Hakka FC
Cai Huikang,60,CDM,42,51,51,56,58,77,335,55.83,China PR,CSL,Shanghai Port FC
Zhang Wei,60,LB,70,43,53,57,55,64,342,57.00,China PR,CSL,SZ Peng City
Xu Jiamin,60,GK,62,58,55,61,36,58,330,55.00,China PR,CSL,Henan FC
Tutonda,60,LB,80,40,49,58,54,71,352,58.67,DR Congo,EFL League Two,Morecambe
Sowunmi,60,CB,53,36,36,38,58,77,298,49.67,England,EFL League Two,Bromley FC
Madejski,60,GK,57,55,60,65,32,63,332,55.33,Poland,PKO BP Ekstraklasa,Cracovia
Dong Yu,60,RB,60,54,51,60,56,68,349,58.17,China PR,CSL,Zhejiang Pro
Ham,60,CM,67,53,59,62,54,67,362,60.33,Syria,Primera Division,Ind. Rivadavia
Sun Guowen,60,LB,76,47,55,61,49,70,358,59.67,China PR,CSL,Zhejiang Pro
Shi Liang,60,CDM,55,51,53,60,57,65,341,56.83,China PR,CSL,Meizhou Hakka FC
Shin Chang Moo,60,LM,64,56,57,62,43,59,341,56.83,Korea Republic,K League 1,GwangJu FC
Fang Jingqi,60,GK,60,61,54,58,38,61,332,55.33,China PR,CSL,Tianjin JMT FC
Al Dohaim,60,CB,64,41,45,48,59,69,326,54.33,Saudi Arabia,ROSHN Saudi League,Al Fateh
Efete,60,RB,82,47,49,54,53,75,360,60.00,DR Congo,Scottish Prem,Ross County
Coleman,60,GK,60,59,57,62,44,58,340,56.67,England,EFL League One,Bolton
Wedl,60,GK,60,57,56,60,45,58,336,56.00,Austria,O. Bundesliga,FK Austria Wien
Moore,60,GK,61,58,56,60,49,59,343,57.17,England,EFL League Two,Morecambe
Griffin,60,CB,50,41,51,53,61,67,323,53.83,Republic of Ireland,SSE Airtricity PD,Shelbourne
Shephard,60,RB,71,48,57,60,56,57,349,58.17,Wales,EFL League Two,Salford City
Milde,60,RB,71,50,53,61,56,50,341,56.83,Germany,3. Liga,Energie Cottbus
Love,60,RB,69,35,53,59,55,67,338,56.33,Scotland,EFL League Two,Accrington
Cornwall,60,CB,34,28,47,50,60,67,286,47.67,Republic of Ireland,SSE Airtricity PD,Bohemians
Matt,60,ST,40,61,48,52,26,73,300,50.00,Jamaica,EFL League Two,Walsall
Townsend,60,GK,59,59,56,61,48,59,342,57.00,Antigua and Barbuda,EFL League Two,Newport County
Marquet,60,ST,71,58,59,61,55,66,370,61.67,Germany,3. Liga,Aleman. Aachen
Hamilton,60,GK,61,58,60,60,46,58,343,57.17,Scotland,Scottish Prem,Ross County
Johansson,60,GK,61,60,59,60,38,59,337,56.17,Sweden,Allsvenskan,Brommapojkarna
Al Zaqan,60,RM,78,61,54,63,34,60,350,58.33,Saudi Arabia,ROSHN Saudi League,Al Riyadh
O'Sullivan,60,RM,67,57,56,58,53,65,356,59.33,Republic of Ireland,SSE Airtricity PD,Shelbourne
Lisowski,60,RB,69,42,52,54,56,66,339,56.50,Poland,PKO BP Ekstraklasa,Pogon Szczecin
Al Rashidi,60,CDM,57,52,60,59,56,63,347,57.83,Saudi Arabia,ROSHN Saudi League,Al Orobah
Gaffney,60,ST,48,61,54,56,38,67,324,54.00,Republic of Ireland,SSE Airtricity PD,Shamrock Rovers
Neagu,60,CDM,52,56,57,58,59,61,343,57.17,Romania,SUPERLIGA,SC Otelul Galati
Millen,60,RB,61,41,56,54,56,71,339,56.50,Scotland,EFL League Two,Morecambe
Songo'o,60,CDM,51,38,51,53,58,77,328,54.67,Cameroon,EFL League Two,Morecambe
Lundin,60,GK,57,60,56,59,25,59,316,52.67,Sweden,Allsvenskan,Mjallby AIF
Carroll,60,LB,72,39,59,57,59,53,339,56.50,Republic of Ireland,SSE Airtricity PD,Bohemians
Towell,60,CM,52,58,63,62,58,59,352,58.67,Republic of Ireland,SSE Airtricity PD,Shamrock Rovers
Slew,60,LM,68,58,52,59,26,65,328,54.67,England,EFL League Two,Morecambe
Thomas,60,GK,60,60,57,60,40,59,336,56.00,Canada,Eliteserien,Tromso IL
Palmer,60,CB,47,29,37,42,60,71,286,47.67,England,EFL League Two,Chesterfield
Wozniak,60,CM,63,60,60,63,58,63,367,61.17,Poland,PKO BP Ekstraklasa,Zaglebie Lubin
Keohane,60,RB,67,52,55,58,55,68,355,59.17,Republic of Ireland,SSE Airtricity PD,Galway United
Boyle,60,CB,33,37,49,40,58,68,285,47.50,Republic of Ireland,SSE Airtricity PD,Dundalk
Chen Po Liang,60,CM,73,59,61,63,41,59,356,59.33,Chinese Taipei,CSL,Qingdao W. Coast
Wildig,60,CM,55,57,59,61,54,60,346,57.67,England,EFL League Two,Newport County
Lund,60,CM,51,58,59,60,59,69,356,59.33,Northern Ireland,EFL League Two,Salford City
Gu Bin,60,CM,57,50,58,63,43,55,326,54.33,China PR,CSL,Zhejiang Pro
Conneely,60,CDM,35,49,55,57,59,64,319,53.17,Republic of Ireland,EFL League Two,Accrington
Feng Zhuoyi,60,CM,57,50,56,62,60,77,362,60.33,China PR,CSL,Rongcheng FC
Howard,60,GK,61,58,58,60,31,61,329,54.83,England,EFL League One,Wrexham
Zhang Chengdong,60,CB,45,56,59,60,57,71,348,58.00,China PR,CSL,Beijing FC
Koo Ja Cheol,60,CM,49,58,63,61,53,56,340,56.67,Korea Republic,K League 1,Jeju United
Zheng Long,60,RM,66,55,61,59,48,60,349,58.17,China PR,CSL,Qingdao Hainiu
Perchtold,60,CDM,52,61,55,54,60,63,345,57.50,Austria,O. Bundesliga,Grazer AK
Flinders,60,GK,61,58,59,60,28,59,325,54.17,England,EFL League One,Mansfield Town
Cuber Potocnik,60,ST,60,61,45,60,22,56,304,50.67,Slovenia,Bundesliga 2,1. FC Koln
Kevin Sanchez,60,ST,60,63,47,60,23,52,305,50.83,Spain,LALIGA HYPERMOTION,RC Deportivo
Devenny,60,CM,64,58,60,59,56,65,362,60.33,Northern Ireland,Premier League,Crystal Palace
Antzoulas,60,CB,62,46,54,54,57,66,339,56.50,Greece,Finnliiga,HJK Helsinki
Soticek,60,RW,75,64,46,58,24,47,314,52.33,Croatia,CSSL,FC Basel 1893
Rizzo Pinna,60,CM,65,47,59,62,55,54,342,57.00,Italy,Serie BKT,Cosenza
Cherif,60,CDM,65,35,49,55,60,71,335,55.83,Guinea,3F Superliga,Sonderjyske
Pavlovic,60,LB,71,31,48,51,55,57,313,52.17,Slovenia,SUPERLIGA,FC Botosani
Djantou,60,ST,71,59,39,56,24,73,322,53.67,Cameroon,3F Superliga,Sonderjyske
Gnakpa,60,CDM,63,30,48,50,61,60,312,52.00,France,CSSL,Yverdon Sport FC
Clausen,60,CAM,69,52,55,64,51,48,339,56.50,Germany,3. Liga,FC Erzgebirge Aue
Bornschein,60,ST,59,59,42,58,36,65,319,53.17,Germany,3. Liga,FC Erzgebirge Aue
Duah,60,CB,64,35,44,53,59,66,321,53.50,Germany,3. Liga,Dynamo Dresden
Idjakovic,60,GK,59,59,62,61,24,66,331,55.17,Germany,3. Liga,SV Sandhausen
Assayeg,60,ST,61,62,46,56,22,61,308,51.33,Israel,PKO BP Ekstraklasa,Stal Mielec
Komano,60,ST,58,60,39,51,27,64,299,49.83,France,CSSL,Yverdon Sport FC
Maluvunu,60,RM,67,52,55,58,41,58,331,55.17,Switzerland,CSSL,FC Winterthur
Boakye,60,ST,70,58,52,62,25,50,317,52.83,Germany,3. Liga,VfB Stuttgart II
Heike,60,ST,66,64,44,53,25,64,316,52.67,Germany,3. Liga,FC Ingolstadt 04
Huning,60,CB,58,26,41,51,62,62,300,50.00,Germany,3. Liga,B. Dortmund II
Marie,60,CAM,69,55,60,63,33,53,333,55.50,Germany,Bundesliga 2,Braunschweig
Mahmoud,60,ST,56,61,50,56,29,65,317,52.83,Germany,Bundesliga 2,SV Elversberg
Perchel,60,GK,57,58,68,61,22,64,330,55.00,Poland,PKO BP Ekstraklasa,Puszcza
Biedrzycki,60,LM,67,52,59,59,50,58,345,57.50,Poland,PKO BP Ekstraklasa,Cracovia
Hyrylainen,60,CDM,55,43,57,58,57,66,336,56.00,Finland,Bundesliga 2,SSV Ulm 1846
Kikolski,60,GK,61,60,58,59,32,58,328,54.67,Poland,PKO BP Ekstraklasa,Radomiak Radom
Romano,60,CM,66,54,63,61,51,58,353,58.83,Argentina,SUPERLIGA,FC Botosani
Tailson,60,RW,71,51,57,64,25,45,313,52.17,Brazil,SUPERLIGA,Politehnica Iasi
Atanaskoski,60,LB,63,45,59,56,54,57,334,55.67,FYR Macedonia,SUPERLIGA,Politehnica Iasi
Goncalo Teixeira,60,LW,68,51,59,63,29,50,320,53.33,Portugal,SUPERLIGA,Politehnica Iasi
Zeller,60,GK,61,60,63,63,29,62,338,56.33,Germany,3. Liga,Aleman. Aachen
Juckel,60,CM,64,47,59,61,53,60,344,57.33,Germany,3. Liga,Energie Cottbus
Gyenge,60,GK,61,57,56,59,31,58,322,53.67,Romania,SUPERLIGA,Sepsi OSK
Scholler,60,CB,69,28,50,42,61,64,314,52.33,Austria,O. Bundesliga,SK Rapid
Busch,60,ST,70,63,42,57,17,59,308,51.33,Germany,3. Liga,Hannover 96 II
Dinu,60,CB,64,43,47,54,60,64,332,55.33,Romania,SUPERLIGA,Unirea Slobozia
Lazar,60,CB,56,28,43,49,60,64,300,50.00,Romania,SUPERLIGA,Unirea Slobozia
Vlasceanu,60,LB,73,51,57,62,51,54,348,58.00,Romania,SUPERLIGA,Unirea Slobozia
Wojcik,60,RB,78,30,57,60,51,57,333,55.50,Poland,PKO BP Ekstraklasa,Motor Lublin
Ndiaye,60,RW,81,56,55,60,39,65,356,59.33,Senegal,PKO BP Ekstraklasa,Motor Lublin
Blanchard,60,CM,58,61,61,64,50,39,333,55.50,England,Barclays WSL,Crystal Palace
Schriebl,60,CM,64,57,56,61,48,55,341,56.83,Austria,O. Bundesliga,Grazer AK
Arthurs,60,CM,71,55,61,61,49,55,352,58.67,England,EFL League Two,Bromley FC
Boakye,60,LW,81,54,52,62,22,45,316,52.67,Germany,3. Liga,VfB Stuttgart II
Docherty,60,CDM,56,48,52,56,60,59,331,55.17,Scotland,Scottish Prem,Dundee United
Mar Segarra,60,GK,62,61,60,61,33,63,340,56.67,Spain,Liga F,RCD Espanyol
Diallo,60,LM,71,51,54,66,25,44,311,51.83,France,Ligue 1 McDonald's,Strasbourg
Smalls,60,RW,68,54,58,59,26,46,311,51.83,England,MLS,Charlotte FC
Vincze,60,LB,75,45,52,52,56,66,346,57.67,Austria,O. Bundesliga,SK Rapid
Joao Peglow,60,LW,67,63,54,64,25,43,316,52.67,Brazil,PKO BP Ekstraklasa,Radomiak Radom
Hodei Arrillaga,60,LB,64,35,42,59,59,49,308,51.33,Spain,LALIGA HYPERMOTION,SD Eibar
Sjatil,60,RB,56,36,52,56,56,59,315,52.50,Norway,Eliteserien,Kristiansund BK
Seone,60,ST,69,59,43,59,19,57,306,51.00,Burkina Faso,Eliteserien,FK Haugesund
Herrera,60,CB,61,32,43,41,61,61,299,49.83,Argentina,Libertadores,San Lorenzo
Canete,60,RB,63,32,47,52,60,59,313,52.17,Paraguay,Sudamericana,S. Trinidense
Mejia,60,GK,59,61,62,58,17,59,316,52.67,Bolivia,Sudamericana,Nacional Potosi
Chandia,60,LM,76,54,52,62,22,36,302,50.33,Chile,Sudamericana,Coquimbo Unido
Mozingo,60,RW,63,56,57,60,47,58,341,56.83,United States,NWSL,Utah Royals FC
Dall'Aglio,60,CB,61,33,44,60,60,59,317,52.83,Argentina,Libertadores,Estudiantes
Esua,60,RB,74,37,44,56,57,59,327,54.50,Cameroon,SSE Airtricity PD,Galway United
Stam,60,CB,59,37,52,43,60,64,315,52.50,Netherlands,Eredivisie,FC Groningen
Perugini,60,ST,73,61,49,58,21,52,314,52.33,Argentina,Libertadores,San Lorenzo
Peralta,60,CM,66,61,61,64,47,58,357,59.50,Uruguay,Sudamericana,Danubio
Salcedo,60,CM,62,40,57,60,55,60,334,55.67,Paraguay,Sudamericana,S. Trinidense
Nartey,60,CM,66,52,57,61,47,57,340,56.67,Denmark,3F Superliga,Brondby IF
Berisha,60,ST,63,61,46,58,24,59,311,51.83,Kosovo,3. Liga,FC Hansa Rostock
Mettler,60,CM,59,54,58,62,51,46,330,55.00,Switzerland,Eliteserien,Sandefjord
Garcia,60,GK,58,61,64,64,20,53,320,53.33,Bolivia,Sudamericana,Universitario
Meza,60,CM,66,49,55,60,53,66,349,58.17,Paraguay,Sudamericana,Club Nacional
Cerri,60,ST,37,62,47,52,32,69,299,49.83,Italy,Serie BKT,Carrarese Calcio
Eyjolfsson,60,CM,63,51,55,61,51,61,342,57.00,Iceland,Allsvenskan,Halmstads BK
Aguayo,60,RM,79,56,51,61,38,48,333,55.50,Paraguay,Libertadores,Cerro Porteno
Alte,60,CM,65,49,59,61,55,57,346,57.67,Norway,Eliteserien,Kristiansund BK
Toth,60,RB,67,37,52,53,58,55,322,53.67,Hungary,Magyar Liga,Ferencvarosi TC
Idumbo,60,CAM,72,61,56,62,27,64,342,57.00,Belgium,LALIGA EA SPORTS,Sevilla FC
Paez,60,ST,78,59,41,62,18,49,307,51.17,Paraguay,Libertadores,Cerro Porteno
Snaer Ingason,60,LM,69,54,53,59,27,61,323,53.83,Iceland,Allsvenskan,Halmstads BK
Borzone,60,GK,61,56,56,61,21,58,313,52.17,Argentina,Libertadores,Estudiantes
Pelgander,60,CM,63,61,59,60,52,59,354,59.00,Sweden,Barclays WSL,Leicester City
Linday,60,CM,60,54,53,60,48,61,336,56.00,Sweden,Allsvenskan,Vasteras SK
Dominguez,60,LW,68,58,53,62,24,46,311,51.83,Peru,Sudamericana,ADT
Railean,60,GK,62,58,56,64,21,58,319,53.17,Moldova,SUPERLIGA,FC Gloria Buzau
Karlsson,60,CB,55,35,49,48,60,62,309,51.50,Iceland,Allsvenskan,Brommapojkarna
Montana,60,CAM,70,54,56,65,50,53,348,58.00,Uruguay,Sudamericana,Danubio
Daniel Azevedo,60,GK,61,56,54,62,20,63,316,52.67,Portugal,Liga Portugal,Casa Pia AC
Ayman,60,ST,63,59,46,60,32,58,318,53.00,Morocco,LALIGA HYPERMOTION,SD Huesca
Foronda,60,GK,60,64,57,61,26,56,324,54.00,Bolivia,Sudamericana,Universitario
Ersungur,60,CAM,67,56,60,63,36,56,338,56.33,Turkey,Bundesliga 2,Karlsruher SC
Hickson,60,LB,82,44,51,63,50,68,358,59.67,Norway,Eliteserien,KFUM-Kameratene
Bran,60,CDM,63,46,43,60,59,61,332,55.33,Costa Rica,EFL League One,Burton Albion
Jenssen,60,GK,61,60,59,61,23,60,324,54.00,Norway,Eliteserien,Fredrikstad FK
Erick,60,CDM,67,37,58,59,58,56,335,55.83,Brazil,1A Pro League,Cercle Brugge
Nsabiyumva,60,CB,57,26,36,37,60,74,290,48.33,Burundi,Allsvenskan,Vasteras SK
Adams,60,CAM,72,55,57,62,46,64,356,59.33,England,EFL League Two,Bradford City
Athekame,59,RB,67,28,45,53,55,52,300,50.00,Switzerland,CSSL,BSC Young Boys
De Luca,59,RW,73,58,52,61,29,43,316,52.67,Uruguay,Sudamericana,Cerro Largo
Tonnessen,59,CB,61,30,47,51,60,55,304,50.67,Norway,Eliteserien,KFUM-Kameratene
Paryzek,59,ST,53,60,54,61,45,44,317,52.83,Poland,PKO BP Ekstraklasa,Pogon Szczecin
Di Benedetto,59,CDM,68,47,57,63,56,55,346,57.67,Germany,3. Liga,VfB Stuttgart II
Fadal,59,CM,60,47,58,55,55,56,331,55.17,Ghana,LALIGA EA SPORTS,Valencia CF
Beney,59,ST,57,58,40,58,17,57,287,47.83,Switzerland,CSSL,FC Basel 1893
Dibling,59,RW,77,51,51,64,25,49,317,52.83,England,Premier League,Southampton
Soto,59,RB,64,24,52,53,56,52,301,50.17,Peru,Sudamericana,ADT
Traore,59,CDM,64,34,52,53,57,55,315,52.50,Mali,United Emirates League,Al Ain FC
Grant,59,CB,63,27,40,42,59,66,297,49.50,England,EFL League Two,Bromley FC
Iorpenda,59,CM,70,49,57,63,51,68,358,59.67,England,EFL League One,Huddersfield
David Selles,59,CB,59,42,52,45,61,58,317,52.83,Spain,LALIGA HYPERMOTION,Levante UD
Scanlon,59,LB,73,35,52,60,55,56,331,55.17,England,EFL Championship,Millwall
Raymond,59,CAM,67,55,57,63,38,48,328,54.67,Wales,Premier League,Crystal Palace
Kohler,59,CB,54,32,31,39,61,62,279,46.50,Germany,3. Liga,SC Verl
Munz,59,CB,57,32,33,45,61,60,288,48.00,Germany,Bundesliga 2,Furth
Kirk,59,ST,73,59,46,59,23,59,319,53.17,Northern Ireland,Scottish Prem,St. Johnstone
Tait,59,CM,66,51,58,63,52,56,346,57.67,Scotland,Scottish Prem,Hearts
Marcos Cuenca,59,ST,71,57,53,58,42,57,338,56.33,Spain,LALIGA HYPERMOTION,Real Zaragoza
Otoo,59,CAM,78,49,51,58,44,53,333,55.50,Ghana,3F Superliga,Lyngby BK
Guercio,59,CB,60,50,55,60,60,57,342,57.00,Poland,PKO BP Ekstraklasa,Slask Wroclaw
Lucia Corrales,59,LB,55,37,54,51,59,46,302,50.33,Spain,Liga F,Sevilla FC
Bengui,59,GK,60,57,55,60,25,56,313,52.17,France,Ligue 1 McDonald's,OL
Benard,59,CM,65,44,61,59,56,61,346,57.67,France,Ligue 2 BKT,Laval MFC
Kohon,59,CB,57,30,42,44,59,63,295,49.17,France,Ligue 2 BKT,ESTAC Troyes
Hansen,59,CB,59,24,25,35,61,64,268,44.67,Denmark,3F Superliga,Randers FC
Marsh,59,ST,67,58,52,62,42,43,324,54.00,England,EFL Championship,Sheffield Utd
Jeremy,59,ST,73,60,45,59,24,51,312,52.00,Spain,LALIGA HYPERMOTION,R. Racing Club
Negrel,59,GK,56,57,60,62,23,61,319,53.17,France,Ligue 1 McDonald's,AJ Auxerre
Everson Junior,59,CAM,75,53,57,65,21,51,322,53.67,France,Ligue 2 BKT,AC Ajaccio
Priestman,59,CM,70,42,54,62,55,66,349,58.17,Australia,A-League,WS Wanderers
Menzel,59,RW,71,47,54,63,31,52,318,53.00,Germany,3. Liga,Dynamo Dresden
Bolumbu,59,LB,65,31,43,55,57,61,312,52.00,France,Ligue 2 BKT,SM Caen
Reec,59,ST,82,58,47,57,32,60,336,56.00,Australia,A-League,Melb. Victory
Al Duqail,59,GK,54,54,58,60,21,63,310,51.67,Saudi Arabia,ROSHN Saudi League,Al Fayha
Goncalo Almeida,59,RB,73,36,42,56,55,47,309,51.50,Portugal,Liga Portugal,Boavista FC
Marco Ribeiro,59,CM,59,50,57,59,57,45,327,54.50,Portugal,Liga Portugal,Boavista FC
Eckmayr,59,GK,58,60,55,60,23,56,312,52.00,Austria,O. Bundesliga,WSG Tirol
Hunt,59,LB,66,49,56,57,53,59,340,56.67,England,EFL League Two,Fleetwood Town
Rice,59,CDM,52,39,56,62,53,54,316,52.67,Scotland,Scottish Prem,Rangers
Do Marcolino,59,ST,59,62,44,60,23,46,294,49.00,Gabon,Ligue 1 McDonald's,Stade Rennais FC
Nyhammer,59,ST,60,58,52,59,25,56,310,51.67,Norway,Eliteserien,FK Haugesund
Hope,59,RB,60,42,51,60,57,55,325,54.17,Norway,Eliteserien,FK Haugesund
Gunther,59,RB,61,28,47,57,58,57,308,51.33,Germany,Bundesliga,FC St. Pauli
Bangoura,59,CDM,64,35,50,52,57,64,322,53.67,Guinea,1A Pro League,KRC Genk
Sangare,59,CB,57,32,49,47,56,63,304,50.67,France,Arkema PL,OL
Sigua,59,CM,67,57,51,59,52,69,355,59.17,Georgia,CSSL,FC Basel 1893
Simkin,59,GK,61,57,58,60,30,57,323,53.83,England,EFL League Two,Walsall
Diogo Dias,59,GK,56,62,53,60,23,55,309,51.50,Portugal,Liga Portugal,Estoril Praia
Jebara,59,LW,73,56,50,61,23,55,318,53.00,Sweden,Allsvenskan,Vasteras SK
Crombez,59,GK,60,62,57,61,16,60,316,52.67,France,Ligue 2 BKT,Rodez AF
Sunderland,59,CM,67,44,57,57,53,63,341,56.83,United States,MLS,Inter Miami CF
Flagellat,59,GK,64,60,62,58,42,51,337,56.17,France,Arkema PL,Paris FC
Kloss,59,CDM,67,32,51,49,58,61,318,53.00,Germany,3. Liga,1860 Munchen
Tanasa,59,LW,76,50,58,61,37,50,332,55.33,Romania,SUPERLIGA,SC Otelul Galati
Bajrami,59,ST,67,60,40,55,21,51,294,49.00,Switzerland,CSSL,FC Winterthur
Forclaz,59,CAM,60,52,57,65,37,43,314,52.33,Argentina,Primera Division,Tigre
Vera,59,CDM,74,42,58,62,56,59,351,58.50,Argentina,Sudamericana,Racing Club
Oualengbe,59,CM,56,49,57,57,58,64,341,56.83,CAR,Ligue 2 BKT,Paris FC
Chiorra,59,GK,56,57,60,64,29,59,325,54.17,Italy,Serie BKT,Carrarese Calcio
Moore,59,LM,71,54,54,62,29,38,308,51.33,Republic of Ireland,Premier League,West Ham
Kudala,59,RM,77,53,51,60,43,50,334,55.67,Germany,Bundesliga 2,SSV Ulm 1846
Godfrey,59,ST,68,59,46,59,21,60,313,52.17,England,Barclays WSL,Arsenal
Adascalitei,59,RB,57,44,58,57,56,68,340,56.67,Romania,SUPERLIGA,SC Otelul Galati
Fall,59,CB,48,28,45,47,59,61,288,48.00,Senegal,Eliteserien,Fredrikstad FK
Bajlicz,59,CM,68,47,58,69,45,46,333,55.50,Austria,O. Bundesliga,SK Rapid
Kovacevic,59,RB,79,37,50,54,55,48,323,53.83,Austria,O. Bundesliga,TSV Hartberg
Wagbe,59,LM,76,41,52,60,49,66,344,57.33,Germany,Bundesliga,Holstein Kiel
Requena,59,CB,55,29,32,41,61,68,286,47.67,Argentina,Primera Division,Instituto
Buyabu,59,LB,68,34,42,59,59,62,324,54.00,England,EFL Championship,Sheffield Utd
Fisher,59,RB,68,36,50,58,55,62,329,54.83,England,EFL Championship,Norwich
Janes,59,CDM,59,38,48,53,61,61,320,53.33,Germany,Bundesliga,Heidenheim
Lucia Ramos,59,LM,49,59,59,63,41,46,317,52.83,Spain,Liga F,Granada CF
Maurin,59,ST,69,60,51,63,19,55,317,52.83,France,CSSL,GC Zurich
Briedl,59,CDM,57,32,54,51,57,57,308,51.33,Austria,O. Bundesliga,Blau-Weiss Linz
Sotelo,59,CM,59,49,57,57,54,51,327,54.50,Argentina,Primera Division,Newell's
Cansinos,59,ST,73,61,43,59,24,47,307,51.17,Argentina,Primera Division,Central Cordoba
Martinelli,59,GK,61,59,56,62,23,58,319,53.17,Italy,Serie A Enilive,Fiorentina
Juric,59,ST,56,60,41,53,22,62,294,49.00,Bosnia Herzegovina,SUPERLIGA,SC Otelul Galati
Gebuhr,59,CB,58,29,37,41,60,62,287,47.83,Germany,3. Liga,FC Hansa Rostock
Makolli,59,CB,73,29,47,59,55,75,338,56.33,Sweden,Allsvenskan,Malmo FF
Padilla,59,CM,67,52,59,60,45,47,330,55.00,Venezuela,Libertadores,Caracas FC
Tamayo,59,CB,60,24,34,43,60,69,290,48.33,Venezuela,Libertadores,Caracas FC
Micovic,59,GK,59,58,55,60,25,56,313,52.17,Serbia,MLS,LA Galaxy
Smith,59,CB,63,29,39,49,59,63,302,50.33,Scotland,Scottish Prem,Ross County
Padron,59,CM,68,49,58,64,43,39,321,53.50,Venezuela,Sudamericana,Rayo Zuliano
Koskela,59,CB,68,27,36,39,59,63,292,48.67,Finland,Eliteserien,Tromso IL
Machuca,59,RM,70,46,56,60,34,52,318,53.00,Paraguay,Sudamericana,S. Trinidense
Amaniampong,59,CB,69,24,45,53,60,56,307,51.17,Germany,3. Liga,VfB Stuttgart II
Koster,59,LW,68,46,55,63,56,68,356,59.33,Germany,3. Liga,FC Hansa Rostock
Cho Sung Gwon,59,CB,61,28,34,40,57,71,291,48.50,Korea Republic,K League 1,GwangJu FC
Mohammed,59,LM,76,59,53,60,24,49,321,53.50,Ghana,MLS,Orlando City
Ibrahim,59,CM,78,50,57,67,54,61,367,61.17,Sweden,Allsvenskan,GAIS
Quinton,59,CB,51,24,38,33,59,71,276,46.00,United States,MLS,Real Salt Lake
Munie,59,LB,66,24,39,44,60,61,294,49.00,United States,MLS,SJ Earthquakes
Werner,59,CM,64,52,53,62,49,48,328,54.67,Germany,GPFBL,RB Leipzig
Werner,59,ST,68,55,54,64,39,49,329,54.83,Germany,GPFBL,RB Leipzig
Henry-Francis,59,CDM,53,43,58,58,53,55,320,53.33,Republic of Ireland,SSE Airtricity PD,Sligo Rovers
Alfonso,59,CM,65,42,57,57,51,53,325,54.17,Paraguay,Sudamericana,S. Ameliano
Lalo Aguilar,59,CB,54,32,37,37,63,63,286,47.67,Spain,LALIGA HYPERMOTION,Albacete BP
Marques,59,CB,59,27,34,48,58,70,296,49.33,Sweden,Allsvenskan,Vasteras SK
Arevalo,59,CM,68,47,55,54,47,51,322,53.67,Colombia,Libertadores,Millonarios
Janitzek,59,CB,46,32,41,40,62,55,276,46.00,Germany,3. Liga,Wehen Wiesbaden
Ligue,59,ST,72,56,46,60,26,63,323,53.83,Switzerland,CSSL,FC Zurich
Swyer,59,CAM,67,56,53,63,36,56,331,55.17,England,Premier League,West Ham
Butler-Oyedeji,59,ST,74,57,53,62,19,52,317,52.83,England,Premier League,Arsenal
Stojinovic,59,CB,59,26,39,40,62,58,284,47.33,Slovenia,PKO BP Ekstraklasa,Jagiellonia
Middleton-Patel,59,GK,59,59,57,59,49,58,341,56.83,Wales,Barclays WSL,Man Utd
Simpson,59,LB,60,30,51,51,60,55,307,51.17,England,Barclays WSL,Man Utd
Clarke,59,CAM,75,54,56,62,44,56,347,57.83,England,EFL League Two,Gillingham
Choi Woo Jin,59,LM,66,55,50,64,52,54,341,56.83,Korea Republic,K League 1,Incheon United
Balmer,59,CB,64,33,44,50,59,64,314,52.33,Northern Ireland,Scottish Prem,Motherwell
Panayotou,59,CM,61,45,55,69,46,54,330,55.00,United States,MLS,New England
Bonetig,59,CB,59,29,47,51,58,67,311,51.83,Australia,A-League,WS Wanderers
Lespinasse,59,ST,74,56,52,60,34,61,337,56.17,France,Ligue 2 BKT,Pau FC
Gordon,59,ST,76,57,44,60,27,59,323,53.83,England,EFL League Two,Colchester
Borne,59,GK,55,62,52,63,31,56,319,53.17,France,Ligue 2 BKT,Clermont Foot 63
Wang Jianming,59,RM,68,44,54,61,58,67,352,58.67,Chinese Taipei,CSL,Qingdao Hainiu
